ID,ErpOrderId,OriginOrderId,OriginSystemCode,ConfirmedByUserId,CustomerLocationId,SalesPersonId,State,ErpState,MarketplaceId,MarketplaceDistributorId,OrderDate,DeliveryDate,ErpLastModified,TotalGrossPrice,TotalDiscountPercentage ($),TotalTaxes,TotalFinalPrice,OrderLevelTaxesJson,PaymentMethodId,Observations,ExtraData,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser,AppliedCoupons
82288,,82288,CompraBeauty,83202,100750,,FINALIZADO,,1,25,"November 23, 2025, 10:50 PM",,,"177,768.9",32.72,"25,117.99","144,727.44",[],,,,"November 23, 2025, 10:46 PM","November 23, 2025, 10:46 PM",,"January 1, 2000, 12:00 AM",,[]
82311,,82311,CompraBeauty,70902,87231,,FINALIZADO,,1,44,"December 27, 2025, 5:23 PM",,,"371,758.5",22.78,"60,287.16","347,368.85",[],,,,"November 24, 2025, 6:33 PM","November 24, 2025, 6:33 PM",,"January 1, 2000, 12:00 AM",,[]
82313,,82313,CompraBeauty,66607,82830,,FINALIZADO,,1,44,"December 4, 2025, 1:10 AM",,,"1,684,632.46",31.26,"243,180.98","1,401,185.62",[],,,,"November 24, 2025, 9:27 PM","November 24, 2025, 9:27 PM",,"January 1, 2000, 12:00 AM",,[]
82293,,20251124_082051#8269c2b4-2f26-4749-a5c6-d8eb045dc752,AXUM,,88968,400,ENVIADO,,1,42,"November 24, 2025, 11:32 AM",,,"8,360,983.93",35.42,"1,133,957.12","6,533,752.93",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-24T11:32:07"",""old360Id"":null,""operation"":1}","November 24, 2025, 12:04 PM","November 24, 2025, 12:04 PM",,"January 1, 2000, 12:00 AM",,[]
82350,,82350,CompraBeauty,66687,82914,,FINALIZADO,,1,34,"November 28, 2025, 7:47 PM",,,"87,464.63",27.58,"13,302","76,644.86",[],,,,"November 25, 2025, 1:37 PM","November 25, 2025, 1:37 PM",,"January 1, 2000, 12:00 AM",,[]
82299,,82299,CompraBeauty,,82857,,BORRADOR,,1,,"November 24, 2025, 12:56 PM",,,"169,355.22",30.18,"24,831.98","143,079.48",[],,,,"November 24, 2025, 12:56 PM","November 24, 2025, 12:56 PM",,"January 1, 2000, 12:00 AM",,[]
92620,,92620,CB QA,1,10321,,ENVIADO,,9,27,"January 28, 2026, 3:33 PM",,,"2,231.97",0.00,468.71,"2,700.68",[],,,,"January 28, 2026, 3:30 PM","January 28, 2026, 3:30 PM",,"January 1, 2000, 12:00 AM",,[]
82291,,82291,CompraBeauty,70617,86942,,FINALIZADO,,1,45,"November 24, 2025, 12:00 PM",,,"57,630.37",40.00,"7,261.43","41,839.65",[],,,,"November 24, 2025, 11:58 AM","November 24, 2025, 11:58 AM",,"January 1, 2000, 12:00 AM",,[]
82294,,82294,CompraBeauty,,101133,,BORRADOR,,1,,"November 24, 2025, 12:21 PM",,,0,0.00,0,0,[],,,,"November 24, 2025, 12:21 PM","November 24, 2025, 12:21 PM",,"January 1, 2000, 12:00 AM",,[]
92508,,92508,CompraBeauty,71341,87676,,ENVIADO,,1,44,"January 29, 2026, 2:16 PM",,,"82,357.08",24.41,"13,073.68","75,329.3",[],,,,"January 27, 2026, 9:21 PM","January 27, 2026, 9:21 PM",,"January 1, 2000, 12:00 AM",,[]
82289,,82289,CompraBeauty,,101526,,BORRADOR,,1,,"November 24, 2025, 12:30 AM",,,"49,819.03",33.78,"6,928.2","39,919.66",[],,,,"November 24, 2025, 12:30 AM","November 24, 2025, 12:30 AM",,"January 1, 2000, 12:00 AM",,[]
82296,,82296,CompraBeauty,83186,100786,,ENVIADO,,1,32,"November 24, 2025, 12:45 PM",,,"851,148.38",26.26,"131,807.8","759,464.02",[],,,,"November 24, 2025, 12:38 PM","November 24, 2025, 12:38 PM",,"January 1, 2000, 12:00 AM",,[]
82301,,82301,CompraBeauty,82991,100420,,FINALIZADO,,1,36,"December 8, 2025, 6:43 PM",,,"183,710.61",18.67,"31,378.34","180,799.01",[],,,,"November 24, 2025, 2:09 PM","November 24, 2025, 2:09 PM",,"January 1, 2000, 12:00 AM",,[]
82290,,82290,CompraBeauty,83500,101049,,FINALIZADO,,1,36,"November 24, 2025, 12:21 PM",,,"783,546.72",26.42,"121,070.82","697,598.53",[],,,,"November 24, 2025, 11:11 AM","November 24, 2025, 11:11 AM",,"January 1, 2000, 12:00 AM",,[]
82303,,82303,CompraBeauty,72841,89378,,FINALIZADO,,1,45,"November 24, 2025, 2:26 PM",,,"84,602.24",38.52,"10,922.64","62,935.19",[],,,,"November 24, 2025, 2:21 PM","November 24, 2025, 2:21 PM",,"January 1, 2000, 12:00 AM",,[]
82305,,82305,CompraBeauty,73390,89973,,FINALIZADO,,1,34,"November 24, 2025, 3:45 PM",,,"102,380.2",50.00,"10,749.92","61,940.02",[],,,,"November 24, 2025, 2:58 PM","November 24, 2025, 2:58 PM",,"January 1, 2000, 12:00 AM",,[]
82307,,82307,CompraBeauty,83186,100810,,ENVIADO,,1,32,"November 24, 2025, 3:23 PM",,,"61,917.33",26.57,"9,548.39","55,016.89",[],,,,"November 24, 2025, 3:15 PM","November 24, 2025, 3:15 PM",,"January 1, 2000, 12:00 AM",,[]
82295,,82295,CompraBeauty,83500,101049,,FINALIZADO,,1,36,"December 5, 2025, 6:06 PM",,,"736,759.48",17.57,"127,531.33","734,823.38",[],,,,"November 24, 2025, 12:21 PM","November 24, 2025, 12:21 PM",,"January 1, 2000, 12:00 AM",,[]
82306,,82306,CompraBeauty,70493,86817,,FINALIZADO,,1,25,"December 8, 2025, 6:00 PM",,,"294,553.79",24.34,"46,799.32","269,653.2",[],,,,"November 24, 2025, 3:09 PM","November 24, 2025, 3:09 PM",,"January 1, 2000, 12:00 AM",,[]
82310,,82310,CompraBeauty,83186,100786,,ENVIADO,,1,32,"November 24, 2025, 4:38 PM",,,"209,147.16",38.85,"26,857.96","154,752.99",[],,,,"November 24, 2025, 4:12 PM","November 24, 2025, 4:12 PM",,"January 1, 2000, 12:00 AM",,[]
82302,,82302,CompraBeauty,70493,86817,,FINALIZADO,,1,25,"November 24, 2025, 3:09 PM",,,"452,130.59",31.69,"64,858.76","373,709.99",[],,,,"November 24, 2025, 2:18 PM","November 24, 2025, 2:18 PM",,"January 1, 2000, 12:00 AM",,[]
82312,,82312,CompraBeauty,71202,87536,,FINALIZADO,,1,45,"November 24, 2025, 10:23 PM",,,"6,320.56",30.00,929.12,"5,353.51",[],,,,"November 24, 2025, 8:39 PM","November 24, 2025, 8:39 PM",,"January 1, 2000, 12:00 AM",,[]
81021,,20251114_184913#12d463cc-98a5-4124-a959-205792bb1a4d,AXUM,,90490,437,FINALIZADO,,1,45,"November 14, 2025, 6:49 PM",,,"324,630.39",44.83,"37,612.05","216,717.07",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-14T18:49:13"",""old360Id"":80224,""operation"":1}","November 14, 2025, 10:57 PM","November 14, 2025, 10:57 PM",,"January 1, 2000, 12:00 AM",,[]
76912,,20251024_091759#9c8391e9-136d-4668-b6c5-599e983829be,AXUM,,90143,440,FINALIZADO,,1,11,"October 24, 2025, 12:33 PM",,,"1,038,171.11",27.64,"157,748.21","908,930.17",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-10-24T12:33:13"",""old360Id"":null,""operation"":1}","October 24, 2025, 1:13 PM","October 24, 2025, 1:13 PM",,"January 1, 2000, 12:00 AM",,[]
82298,,82298,CompraBeauty,83186,100786,,FINALIZADO,,1,32,"November 24, 2025, 12:57 PM",,,"62,938.44",25.00,"9,912.8","57,116.64",[],,,,"November 24, 2025, 12:56 PM","November 24, 2025, 12:56 PM",,"January 1, 2000, 12:00 AM",,[]
82297,,82297,CompraBeauty,66342,82562,,FINALIZADO,,1,45,"November 24, 2025, 1:42 PM",,,"53,640.38",29.73,"7,915.31","45,607.26",[],,,,"November 24, 2025, 12:44 PM","November 24, 2025, 12:44 PM",,"January 1, 2000, 12:00 AM",,[]
76389,,20251021_142613#f7e7f0fb-d6be-4f5e-96f4-397d5335d3b3,AXUM,,87963,299,FINALIZADO,,1,11,"October 21, 2025, 5:29 PM",,,"274,518.49",31.68,"39,384.25","226,928.3",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-10-21T17:29:16"",""old360Id"":null,""operation"":1}","October 21, 2025, 11:24 PM","October 21, 2025, 11:24 PM",,"January 1, 2000, 12:00 AM",,[]
82322,,82322,CompraBeauty,,89074,298,FINALIZADO,,1,10,"November 26, 2025, 3:10 PM",,,"12,729",28.75,"1,904.58","10,973.99",[],,,,"November 25, 2025, 12:04 PM","November 25, 2025, 12:04 PM",,"January 1, 2000, 12:00 AM",,[179]
82345,,82345,CompraBeauty,83189,100822,,FINALIZADO,,1,34,"November 26, 2025, 12:05 PM",,,"1,273,951.6",40.96,"157,937.92","910,023.26",[],,,,"November 25, 2025, 1:28 PM","November 25, 2025, 1:28 PM",,"January 1, 2000, 12:00 AM",,[]
82339,,82339,CompraBeauty,69947,86258,,FINALIZADO,,1,36,"November 25, 2025, 8:41 PM",,,"28,111.64",25.00,"4,427.58","25,511.31",[],,,,"November 25, 2025, 1:02 PM","November 25, 2025, 1:02 PM",,"January 1, 2000, 12:00 AM",,[]
92621,,92621,CB QA,1,10321,,ENVIADO,,9,27,"January 28, 2026, 3:55 PM",,,"9,887.13",10.00,"1,868.67","10,767.08",[],,,,"January 28, 2026, 3:33 PM","January 28, 2026, 3:33 PM",,"January 1, 2000, 12:00 AM",,[300]
82320,,82320,CompraBeauty,83804,101384,,FINALIZADO,,1,45,"November 25, 2025, 12:17 PM",,,"36,135.72",0.00,"7,588.5","43,724.22",[],,,,"November 25, 2025, 11:59 AM","November 25, 2025, 11:59 AM",,"January 1, 2000, 12:00 AM",,[]
82329,,82329,CompraBeauty,68640,84916,,FINALIZADO,,1,45,"November 25, 2025, 12:40 PM",,,"38,236.26",47.68,"4,201.29","24,207.43",[],,,,"November 25, 2025, 12:39 PM","November 25, 2025, 12:39 PM",,"January 1, 2000, 12:00 AM",,[]
82332,,82332,CompraBeauty,68553,84824,,FINALIZADO,,1,11,"November 25, 2025, 12:51 PM",,,"209,857.5",25.00,"33,052.56","190,445.68",[],,,,"November 25, 2025, 12:51 PM","November 25, 2025, 12:51 PM",,"January 1, 2000, 12:00 AM",,[]
92874,,92874,CompraBeauty,,89220,295,FINALIZADO,,1,45,"January 29, 2026, 7:27 PM",,,"292,094.41",25.00,"46,004.87","265,075.67",[],,,,"January 29, 2026, 7:26 PM","January 29, 2026, 7:26 PM",,"January 1, 2000, 12:00 AM",,[]
82336,,82336,CompraBeauty,65718,81920,,FINALIZADO,,1,25,"November 25, 2025, 2:38 PM",,,"83,943",25.00,"13,221.02","76,178.27",[],,,,"November 25, 2025, 12:56 PM","November 25, 2025, 12:56 PM",,"January 1, 2000, 12:00 AM",,[]
82331,,82331,CompraBeauty,65718,81920,,FINALIZADO,,1,25,"November 25, 2025, 12:56 PM",,,"551,786.44",36.79,"73,238.94","421,995.78",[],,,,"November 25, 2025, 12:42 PM","November 25, 2025, 12:42 PM",,"January 1, 2000, 12:00 AM",,[]
82317,,82317,CompraBeauty,71333,87668,,FINALIZADO,,1,45,"November 25, 2025, 9:44 PM",,,"18,003.24",37.06,"2,379.59","13,710.95",[],,,,"November 25, 2025, 11:46 AM","November 25, 2025, 11:46 AM",,"January 1, 2000, 12:00 AM",,[]
82321,,82321,CompraBeauty,,89074,298,FINALIZADO,,1,10,"November 25, 2025, 12:04 PM",,,"3,777,435.25",25.00,"594,946.05","3,428,022.49",[],,,,"November 25, 2025, 12:04 PM","November 25, 2025, 12:04 PM",,"January 1, 2000, 12:00 AM",,[]
82342,,82342,CompraBeauty,71701,88055,,FINALIZADO,,1,34,"November 25, 2025, 1:13 PM",,,"25,649.56",0.00,"5,386.41","31,035.97",[],,,,"November 25, 2025, 1:12 PM","November 25, 2025, 1:12 PM",,"January 1, 2000, 12:00 AM",,[]
82343,,82343,CompraBeauty,71701,88055,,FINALIZADO,,1,34,"November 25, 2025, 8:04 PM",,,"33,577.2",25.00,"5,288.41","30,471.31",[],,,,"November 25, 2025, 1:13 PM","November 25, 2025, 1:13 PM",,"January 1, 2000, 12:00 AM",,[]
82330,,82330,CompraBeauty,68640,84916,,ENVIADO,,1,45,"November 30, 2025, 4:53 PM",,,"38,236.26",47.68,"4,201.29","24,207.43",[],,,,"November 25, 2025, 12:40 PM","November 25, 2025, 12:40 PM",,"January 1, 2000, 12:00 AM",,[]
82325,,82325,CompraBeauty,73741,90357,,FINALIZADO,,1,11,"November 25, 2025, 2:31 PM",,,"113,770.08",30.00,"16,724.2","96,363.26",[],,,,"November 25, 2025, 12:22 PM","November 25, 2025, 12:22 PM",,"January 1, 2000, 12:00 AM",,[]
82316,,82316,CompraBeauty,114,165,,FINALIZADO,,1,45,"November 26, 2025, 4:10 PM",,,"9,754.8",0.00,"2,048.51","11,803.31",[],,,,"November 25, 2025, 11:44 AM","November 25, 2025, 11:44 AM",,"January 1, 2000, 12:00 AM",,[]
82344,,82344,CompraBeauty,83389,100934,,FINALIZADO,,1,45,"November 25, 2025, 1:30 PM",,,"113,605.65",17.42,"19,702.14","113,521.86",[],,,,"November 25, 2025, 1:14 PM","November 25, 2025, 1:14 PM",,"January 1, 2000, 12:00 AM",,[]
82341,,82341,CompraBeauty,71303,87638,,FINALIZADO,,1,45,"November 26, 2025, 9:23 PM",,,"15,274.8",25.00,"2,405.78","13,861.88",[],,,,"November 25, 2025, 1:08 PM","November 25, 2025, 1:08 PM",,"January 1, 2000, 12:00 AM",,[]
82333,,82333,CompraBeauty,68553,84824,,FINALIZADO,,1,25,"November 25, 2025, 12:51 PM",,,"209,857.5",25.00,"33,052.56","190,445.68",[],,,,"November 25, 2025, 12:51 PM","November 25, 2025, 12:51 PM",,"January 1, 2000, 12:00 AM",,[]
82347,,82347,CompraBeauty,83198,100790,,FINALIZADO,,1,18,"November 27, 2025, 1:08 PM",,,"43,459.34",36.39,"5,805.58","33,451.17",[],,,,"November 25, 2025, 1:30 PM","November 25, 2025, 1:30 PM",,"January 1, 2000, 12:00 AM",,[]
82348,,82348,CompraBeauty,69390,85693,,FINALIZADO,,1,36,"November 25, 2025, 1:45 PM",,,"504,357.23",33.15,"70,800.5","407,945.73",[],,,,"November 25, 2025, 1:32 PM","November 25, 2025, 1:32 PM",,"January 1, 2000, 12:00 AM",,[]
82319,,82319,CompraBeauty,83543,101087,,FINALIZADO,,1,45,"November 27, 2025, 12:09 PM",,,"35,674.94",19.70,"6,015.88","34,662.91",[],,,,"November 25, 2025, 11:57 AM","November 25, 2025, 11:57 AM",,"January 1, 2000, 12:00 AM",,[]
82346,,82346,CompraBeauty,,86587,,BORRADOR,,1,,"November 25, 2025, 1:30 PM",,,0,0.00,0,0,[],,,,"November 25, 2025, 1:30 PM","November 25, 2025, 1:30 PM",,"January 1, 2000, 12:00 AM",,[]
82337,,82337,CompraBeauty,83505,101056,,FINALIZADO,,1,11,"December 1, 2025, 9:44 PM",,,"62,258.18",37.65,"8,152.34","46,973",[],,,,"November 25, 2025, 12:57 PM","November 25, 2025, 12:57 PM",,"January 1, 2000, 12:00 AM",,[]
82314,,20251125_005838#f98df7dc-564f-4bc9-9ee8-48ced56eba9b,AXUM,,84900,305,FINALIZADO,,1,11,"November 25, 2025, 3:58 AM",,,"8,394,300",25.00,"1,322,102.25","7,617,827.25",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-25T03:58:44"",""old360Id"":null,""operation"":1}","November 25, 2025, 4:54 AM","November 25, 2025, 4:54 AM",,"January 1, 2000, 12:00 AM",,[]
82315,,82315,CompraBeauty,114,165,,FINALIZADO,,1,45,"November 25, 2025, 11:44 AM",,,"46,669.89",14.59,"8,370.89","48,232.27",[],,,,"November 25, 2025, 11:37 AM","November 25, 2025, 11:37 AM",,"January 1, 2000, 12:00 AM",,[]
82340,,82340,CompraBeauty,83416,100961,,FINALIZADO,,1,45,"November 28, 2025, 12:39 PM",,,"141,486.81",15.68,"25,053.61","144,356.5",[],,,,"November 25, 2025, 1:04 PM","November 25, 2025, 1:04 PM",,"January 1, 2000, 12:00 AM",,[]
82323,,82323,CompraBeauty,73797,100986,,ENVIADO,,1,45,"November 25, 2025, 12:12 PM",,,"32,195.8",40.00,"4,056.67","23,374.15",[],,,,"November 25, 2025, 12:12 PM","November 25, 2025, 12:12 PM",,"January 1, 2000, 12:00 AM",,[]
82335,,82335,CompraBeauty,83040,101124,,FINALIZADO,,1,34,"November 28, 2025, 12:44 PM",,,"167,886",25.00,"26,442.04","152,356.54",[],,,,"November 25, 2025, 12:55 PM","November 25, 2025, 12:55 PM",,"January 1, 2000, 12:00 AM",,[]
82324,,82324,CompraBeauty,83804,101384,,FINALIZADO,,1,45,"November 26, 2025, 2:33 PM",,,"50,300.7",40.00,"6,337.89","36,518.31",[],,,,"November 25, 2025, 12:17 PM","November 25, 2025, 12:17 PM",,"January 1, 2000, 12:00 AM",,[]
82338,,82338,CompraBeauty,69487,85791,,FINALIZADO,,1,44,"December 8, 2025, 3:38 PM",,,"318,563.21",40.00,"40,138.96","231,276.89",[],,,,"November 25, 2025, 1:01 PM","November 25, 2025, 1:01 PM",,"January 1, 2000, 12:00 AM",,[]
82912,,82912,CompraBeauty,83405,101026,,FINALIZADO,,1,18,"December 23, 2025, 12:34 PM",,,"1,653,906",3.17,"336,302.74","1,937,744.37",[],,,,"November 27, 2025, 8:16 PM","November 27, 2025, 8:16 PM",,"January 1, 2000, 12:00 AM",,[]
82318,,82318,CompraBeauty,68549,84820,,FINALIZADO,,1,9,"November 25, 2025, 11:55 AM",,,"9,179.53",25.00,"1,445.78","8,330.42",[],,,,"November 25, 2025, 11:55 AM","November 25, 2025, 11:55 AM",,"January 1, 2000, 12:00 AM",,[]
83595,,83595,CompraBeauty,65919,82127,,FINALIZADO,,1,25,"December 5, 2025, 3:54 AM",,,"761,299.52",34.25,"105,110.92","605,639.13",[],,,,"December 2, 2025, 12:36 AM","December 2, 2025, 12:36 AM",,"January 1, 2000, 12:00 AM",,[]
92622,,92622,CompraBeauty,71404,87739,,ENVIADO,,1,9,"January 28, 2026, 4:24 PM",,,"230,927.64",25.00,"36,371.1","209,566.83",[],,,,"January 28, 2026, 3:33 PM","January 28, 2026, 3:33 PM",,"January 1, 2000, 12:00 AM",,[]
82354,,20251125_095024#c74c744c-daf0-4a70-b96a-03900410f598,AXUM,,88798,298,FINALIZADO,,1,10,"November 25, 2025, 12:50 PM",,,"8,394.3",25.00,"1,322.1","7,617.83",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-25T12:50:28"",""old360Id"":null,""operation"":1}","November 25, 2025, 1:39 PM","November 25, 2025, 1:39 PM",,"January 1, 2000, 12:00 AM",,[]
82357,,20251125_095731#ae1d2144-cd84-494e-8abb-00a3ec19bcf5,AXUM,,88988,298,FINALIZADO,,1,10,"November 25, 2025, 12:57 PM",,,"14,012.39",30.89,"2,033.56","11,717.16",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-25T12:57:52"",""old360Id"":null,""operation"":1}","November 25, 2025, 1:39 PM","November 25, 2025, 1:39 PM",,"January 1, 2000, 12:00 AM",,[179]
92912,,20260129_133023#a83bf058-948d-40ae-95b6-7e5773f0dd22,AXUM,,87237,314,ENVIADO,,1,18,"January 29, 2026, 4:32 PM",,,"136,649.2",28.87,"20,411.16","117,607.13",[],,,"{""hasCico"":false,""checkOutDateTime"":""2026-01-29T16:32:21"",""old360Id"":null,""operation"":1}","January 29, 2026, 10:25 PM","January 29, 2026, 10:25 PM",,"January 1, 2000, 12:00 AM",,[]
83175,,83175,CompraBeauty,,87983,295,FINALIZADO,,1,12,"December 4, 2025, 3:49 PM",,,"607,112.84",24.21,"96,622.54","556,729.86",[],,,,"November 28, 2025, 5:44 PM","November 28, 2025, 5:44 PM",,"January 1, 2000, 12:00 AM",,[]
82351,,82351,CompraBeauty,,85597,296,FINALIZADO,,1,9,"November 29, 2025, 12:49 PM",,,"7,027.91",25.00,"1,106.9","6,377.83",[],,,,"November 25, 2025, 1:38 PM","November 25, 2025, 1:38 PM",,"January 1, 2000, 12:00 AM",,[]
84098,,84098,CompraBeauty,,101191,299,FINALIZADO,,1,25,"December 4, 2025, 5:17 PM",,,"1,014,439.81",30.77,"147,476.91","849,747.89",[],,,,"December 4, 2025, 5:13 PM","December 4, 2025, 5:13 PM",,"January 1, 2000, 12:00 AM",,[]
83807,,83807,CompraBeauty,67454,83699,,FINALIZADO,,1,11,"December 5, 2025, 12:16 AM",,,"11,624.42",34.44,"1,600.41","9,221.39",[],,,,"December 3, 2025, 12:19 AM","December 3, 2025, 12:19 AM",,"January 1, 2000, 12:00 AM",,[]
83575,,83575,CompraBeauty,69947,86258,,ENVIADO,,1,9,"December 1, 2025, 11:16 PM",,,"63,997.13",35.88,"8,617.09","49,650.82",[],,,,"December 1, 2025, 10:41 PM","December 1, 2025, 10:41 PM",,"January 1, 2000, 12:00 AM",,[]
83254,,83254,CompraBeauty,83273,100829,,ENVIADO,,1,34,"November 28, 2025, 11:04 PM",,,"3,003,001.98",38.69,"386,632.08","2,227,737.23",[],,,,"November 28, 2025, 10:23 PM","November 28, 2025, 10:23 PM",,"January 1, 2000, 12:00 AM",,[]
84227,,84227,CompraBeauty,83941,101497,,FINALIZADO,,1,25,"December 5, 2025, 2:18 AM",,,"83,943",25.00,"13,221.02","76,178.27",[],,,,"December 5, 2025, 2:18 AM","December 5, 2025, 2:18 AM",,"January 1, 2000, 12:00 AM",,[]
83711,,20251202_114545#0664a578-7b55-4981-ad2c-d4d1a4d86ed7,AXUM,,87224,296,FINALIZADO,,1,9,"December 2, 2025, 2:54 PM",,,"329,434.71",30.72,"47,925.34","276,141.26",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-12-02T14:54:04"",""old360Id"":null,""operation"":1}","December 2, 2025, 4:32 PM","December 2, 2025, 4:32 PM",,"January 1, 2000, 12:00 AM",,[]
83804,,83804,CompraBeauty,71161,87495,,ENVIADO,,1,9,"December 3, 2025, 12:19 AM",,,"32,173.77",32.75,"4,544.07","26,182.51",[],,,,"December 2, 2025, 11:52 PM","December 2, 2025, 11:52 PM",,"January 1, 2000, 12:00 AM",,[]
83255,,83255,CompraBeauty,66030,82241,,FINALIZADO,,1,45,"November 29, 2025, 3:18 PM",,,"214,332.47",40.00,"27,005.89","155,605.37",[],,,,"November 28, 2025, 10:25 PM","November 28, 2025, 10:25 PM",,"January 1, 2000, 12:00 AM",,[]
83339,,83339,CompraBeauty,83326,100873,,FINALIZADO,,1,10,"November 29, 2025, 1:26 PM",,,"33,577.2",25.00,"5,288.41","30,471.31",[],,,,"November 29, 2025, 1:26 PM","November 29, 2025, 1:26 PM",,"January 1, 2000, 12:00 AM",,[]
83467,,83467,CompraBeauty,67442,83686,,FINALIZADO,,1,25,"December 1, 2025, 5:58 PM",,,"157,920.24",34.16,"21,836.03","125,817.11",[],,,,"December 1, 2025, 2:25 PM","December 1, 2025, 2:25 PM",,"January 1, 2000, 12:00 AM",,[]
83518,,83518,CompraBeauty,,88461,299,FINALIZADO,,1,34,"December 1, 2025, 6:08 PM",,,"62,037.48",28.94,"9,257.56","53,341.17",[],,,,"December 1, 2025, 5:57 PM","December 1, 2025, 5:57 PM",,"January 1, 2000, 12:00 AM",,[]
84160,,84160,CompraBeauty,,100720,295,FINALIZADO,,1,45,"December 4, 2025, 8:09 PM",,,"1,555,747.59",34.31,"214,608.76","1,236,555.25",[],,,,"December 4, 2025, 8:08 PM","December 4, 2025, 8:08 PM",,"January 1, 2000, 12:00 AM",,[]
83992,,83992,CompraBeauty,70345,86666,,FINALIZADO,,1,44,"December 13, 2025, 7:36 PM",,,"344,166.31",25.00,"54,206.19","312,330.93",[],,,,"December 4, 2025, 11:08 AM","December 4, 2025, 11:08 AM",,"January 1, 2000, 12:00 AM",,[]
84060,,84060,CompraBeauty,83249,101038,,FINALIZADO,,1,45,"December 4, 2025, 3:40 PM",,,"58,345.64",10.94,"10,912.14","62,874.73",[],,,,"December 4, 2025, 3:28 PM","December 4, 2025, 3:28 PM",,"January 1, 2000, 12:00 AM",,[]
84203,,84203,CompraBeauty,83480,101029,,ENVIADO,,1,45,"December 4, 2025, 11:08 PM",,,"30,180.42",40.00,"3,802.73","21,910.98",[],,,,"December 4, 2025, 11:07 PM","December 4, 2025, 11:07 PM",,"January 1, 2000, 12:00 AM",,[]
83650,,20251202_091755#446d3303-fcb4-4047-82cf-957baf556767,AXUM,,89645,298,FINALIZADO,,1,10,"December 2, 2025, 12:34 PM",,,"803,044.54",17.34,"139,399.7","803,207.77",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-12-02T12:34:44"",""old360Id"":null,""operation"":1}","December 2, 2025, 1:57 PM","December 2, 2025, 1:57 PM",,"January 1, 2000, 12:00 AM",,[]
84251,,84251,CompraBeauty,82896,100260,,FINALIZADO,,1,44,"December 5, 2025, 11:44 AM",,,"810,862.57",30.06,"119,101.49","686,251.45",[],,,,"December 5, 2025, 11:36 AM","December 5, 2025, 11:36 AM",,"January 1, 2000, 12:00 AM",,[]
79002,,20251104_181452#bc6ff229-4698-4012-bd65-5559a190493c,AXUM,,84304,314,FINALIZADO,,1,11,"November 4, 2025, 9:18 PM",,,"676,324.62",28.16,"102,030.36","587,889.24",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-04T21:18:50"",""old360Id"":null,""operation"":1}","November 4, 2025, 9:28 PM","November 4, 2025, 9:28 PM",,"January 1, 2000, 12:00 AM",,[]
82352,,20251125_090623#1e5dd049-60dd-45cd-9815-2b84c15a1714,AXUM,,100569,305,FINALIZADO,,1,45,"November 25, 2025, 12:14 PM",,,"768,131.03",34.19,"106,164.25","611,708.3",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-11-25T12:14:08"",""old360Id"":null,""operation"":1}","November 25, 2025, 1:39 PM","November 25, 2025, 1:39 PM",,"January 1, 2000, 12:00 AM",,[]
83766,,83766,CompraBeauty,83300,100844,,ENVIADO,,1,9,"December 9, 2025, 8:40 PM",,,"56,169.26",29.16,"8,355.57","48,144",[],,,,"December 2, 2025, 9:03 PM","December 2, 2025, 9:03 PM",,"January 1, 2000, 12:00 AM",,[]
84246,,84246,CompraBeauty,73564,90160,,ENVIADO,,1,44,"December 29, 2025, 10:53 AM",,,"138,434.03",30.00,"20,349.8","117,253.62",[],,,,"December 5, 2025, 10:31 AM","December 5, 2025, 10:31 AM",,"January 1, 2000, 12:00 AM",,[]
84183,,84183,CompraBeauty,,101667,401,FINALIZADO,,1,22,"December 12, 2025, 7:26 PM",,,"1,343,088",25.00,"211,536.36","1,218,852.36",[],,,,"December 4, 2025, 9:44 PM","December 4, 2025, 9:44 PM",,"January 1, 2000, 12:00 AM",,[]
83865,,83865,CompraBeauty,83245,100805,,FINALIZADO,,1,45,"December 3, 2025, 3:34 PM",,,"168,114",25.17,"26,417.44","152,214.76",[],,,,"December 3, 2025, 3:24 PM","December 3, 2025, 3:24 PM",,"January 1, 2000, 12:00 AM",,[]
82913,,82913,CompraBeauty,71364,87699,,FINALIZADO,,1,25,"December 26, 2025, 9:11 PM",,,"1,874,042.27",34.03,"259,621.69","1,495,915.43",[],,,,"November 27, 2025, 8:17 PM","November 27, 2025, 8:17 PM",,"January 1, 2000, 12:00 AM",,[]
83142,,83142,CompraBeauty,,89438,303,FINALIZADO,,1,43,"December 30, 2025, 2:50 PM",,,"41,349.9",33.07,"5,812.16","33,489.09",[],,,,"November 28, 2025, 4:12 PM","November 28, 2025, 4:12 PM",,"January 1, 2000, 12:00 AM",,[]
